barcode,itemNumber,title,cout,deweyClass,bibNumber,collcode,callNumber
0010077281094,4603904,"Macrame 19 great weekend projects","2022-12-19 14:36:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2013-02-09 14:15:00",746.4222,2850126,nanew,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2013-03-19 11:29:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2013-05-05 13:12:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2013-08-09 13:55:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2013-10-05 15:00:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2014-03-13 17:01:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2014-06-23 11:49:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2014-11-04 14:26:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2015-05-20 12:00:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2015-10-25 14:35:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2016-03-19 16:07:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2016-04-16 18:02:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2016-07-02 11:13:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2016-10-11 14:52:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2016-12-05 12:40:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2017-01-06 15:05:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2017-04-01 13:47:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2017-05-24 14:53:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2017-07-17 15:12:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2017-12-29 17:40:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2018-07-05 16:34:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2018-11-17 13:19:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2019-04-15 19:25:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2019-05-23 17:29:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2019-06-08 14:02:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2019-10-10 18:16:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2019-12-16 18:13:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2020-01-06 14:06:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2020-01-29 18:45:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2020-10-05 15:31:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2020-12-22 09:46:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2021-02-11 16:28:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2021-04-22 17:20:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2021-09-14 10:38:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2021-12-21 12:25:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2022-03-25 16:02:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2022-04-19 13:49:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2022-05-04 17:55:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2022-08-21 15:23:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2022-09-30 16:12:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281086,4603905,"Macrame 19 great weekend projects","2022-12-07 17:29:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2012-11-21 15:57:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2013-01-29 16:27:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2013-04-04 19:16:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2013-06-22 12:59:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2013-11-02 11:51:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2014-02-27 15:17:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2014-04-03 17:00:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2014-08-20 14:33:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2014-08-24 15:30:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2014-11-21 13:28:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2015-01-18 15:10:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2015-02-10 14:20:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010077281078,4603906,"Macrame 19 great weekend projects","2015-05-06 15:29:00",746.4222,2850126,nanf,"746.4222 G2897M 2011"
0010050272367,4786348,"ILLM Macrame fashions and furnishings","2013-04-09 17:11:00",,2898848,swill,"FAST ADD"
0010050132827,5076040,"ILLM Wired micro macrame jewelry enchancing fiber designs with wired","2014-01-14 15:21:00",,2973325,swill,"FAST ADD"
0010050132827,5076040,"ILLM Wired micro macrame jewelry enchancing fiber designs with wired","2014-01-16 16:35:00",,2973325,swill,"FAST ADD"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-12 19:46:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-09-07 17:51:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-10-06 17:46:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-10-21 18:48:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-11-20 15:54:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-02-15 14:52:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-04-02 11:32:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-06-24 10:48:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-07-15 15:46:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-09-16 14:07:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-11-21 15:27:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-01-07 16:50:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-01-27 10:27:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-04-17 14:10:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-05-31 17:15:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-06-23 16:55:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-10-26 14:25:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-01-20 17:16:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-03-06 17:50:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-04-12 11:44:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-06-18 13:08:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-07-17 15:12:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-10-26 18:28:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-12-29 17:40:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-05-06 13:11:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-08-14 17:58:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752444,5185875,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-09-24 14:15:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-05-19 15:40:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-06-20 10:24:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-08-26 15:01:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-09-27 14:13:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-10-30 10:56:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-11-23 13:06:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-01-08 12:24:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-02-09 16:47:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-03-08 18:15:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-05-05 11:45:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-06-21 14:31:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-08-22 16:17:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-09-23 17:52:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-01-04 16:03:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-03-21 17:00:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-05-10 10:28:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-06-14 13:41:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-07-31 17:57:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-09-17 14:20:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752451,5185876,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-11-01 15:17:00",746.4222,3003501,canf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-06-19 15:32:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-07-20 15:43:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-29 15:10:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-10-23 12:08:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-05-30 10:56:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-11-02 12:34:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-12-22 19:52:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-03-21 09:25:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-04-13 13:31:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-05-21 10:57:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-06-22 16:12:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-09-14 11:18:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-11-15 15:51:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-01-06 15:04:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-04-01 13:47:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-05-03 11:59:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-06-28 14:17:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-08-24 19:46:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-05-15 16:25:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-08-21 19:07:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-10-28 16:12:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-11-18 14:31:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-12-21 11:18:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-01-29 14:38:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-03-31 15:37:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752436,5185877,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-07-18 15:23:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-07-11 16:13:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-24 15:29:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-10-24 10:39:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-11-05 18:19:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-01-15 10:09:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-03-23 13:11:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-05-09 13:40:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-07-11 14:03:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-08-20 17:21:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-10-03 15:45:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-11-24 16:00:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-02-23 12:46:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-06-10 10:37:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-10-06 14:13:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-02-26 14:26:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-03-31 13:47:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-05-12 16:09:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-05-30 12:42:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-08-07 17:52:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-09-02 11:59:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-11-28 18:13:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-03-27 14:12:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-04-30 14:02:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-06-03 14:29:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-07-25 12:05:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-10-12 11:23:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-11-13 16:42:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2018-12-06 13:27:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-01-02 11:43:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-03-03 13:55:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-04-19 16:35:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-05-25 13:45:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752428,5185878,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2019-06-15 17:58:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-02 15:06:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-08-18 11:40:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-09-13 11:57:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-09-20 14:54:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-11-06 11:08:00",746.4222,3003501,nanew,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2014-12-20 11:15:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-02-22 14:42:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-04-19 15:08:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-05-18 17:59:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-06-22 17:17:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2015-10-25 14:35:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-02-14 16:51:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-03-19 16:07:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-05-01 16:01:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-06-24 16:53:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-10-04 13:05:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2016-12-16 15:24:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-03-25 14:32:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-04-25 17:02:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-06-15 16:21:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
0010082752402,5185879,"Macrame pattern book includes over 70 knots and small repeat patterns plus projects","2017-08-23 17:27:00",746.4222,3003501,nanf,"746.4222 M2449 2013"
